series,country,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label,value_unit
series_0,ITA,45,20.98,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,FRA,40,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ITA,45,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,DEU,53,21.16,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ITA,48,20.88,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,DEU,53,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ITA,48,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CAN,62,25.64,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,DEU,56,31.325000000000003,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CAN,62,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,DEU,56,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,AUS,71,20.05,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CAN,64,20.61,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,AUS,71,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CAN,64,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,AUS,72,16.92,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,AUS,72,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ESP,80,31.42,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ESP,80,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ESP,88,40.74,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,KOR,89,36.64,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ESP,88,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,KOR,89,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,KOR,96,29.975,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NLD,98,25.825000000000003,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,KOR,96,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NLD,98,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,BEL,106,21.07,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NLD,104,20.84,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,BEL,106,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NLD,104,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,BEL,112,31.79,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHE,115,18.55,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,BEL,112,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHE,115,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHE,120,23.725,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SWE,124,29.23,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHE,120,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SWE,124,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,AUT,133,27.32,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SWE,128,20.51,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,AUT,133,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SWE,128,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,AUT,136,32.445,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,POL,142,32.495000000000005,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,AUT,136,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,POL,142,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NOR,150,21.07,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,POL,144,29.09,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NOR,150,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,POL,144,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,DNK,159,26.95,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NOR,152,27.13,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,DNK,159,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NOR,152,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,DNK,160,26.435000000000002,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,DNK,160,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,FIN,168,26.384999999999998,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,FIN,168,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,FIN,176,29.28,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ISR,177,30.02,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,FIN,176,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ISR,177,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ISR,184,35.475,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,PRT,186,31.465000000000003,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ISR,184,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,PRT,186,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CZE,195,34.78,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,PRT,192,35.34,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CZE,195,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,PRT,192,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CZE,200,26.39,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,GRC,203,26.76,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CZE,200,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,GRC,203,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,GRC,208,27.32,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NZL,212,33.8,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,GRC,208,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NZL,212,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NZL,216,41.21,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVK,221,28.44,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NZL,216,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVK,221,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHL,230,31.325000000000003,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVK,224,31.0,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHL,230,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVK,224,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHL,232,31.61,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,HUN,239,37.67,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHL,232,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,HUN,239,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,HUN,240,34.54,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,HUN,240,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,IRL,248,34.59,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,IRL,248,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVN,256,36.55,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVN,256,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LTU,265,39.35,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVN,264,37.01,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LTU,265,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVN,264,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LTU,272,40.375,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LUX,274,41.86,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LTU,272,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LUX,274,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LUX,280,46.43,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LVA,283,51.75,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LUX,280,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LVA,283,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,EST,292,60.7,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LVA,288,56.085,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,EST,292,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LVA,288,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,EST,296,78.78,77,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,EST,296,101.91,176,20,39,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
