series,country,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label,value_unit
series_1,,60,-0.03,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,60,0.09,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,65,-0.12,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,66,0.44,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,66,0.515,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,70,0.47,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,70,0.61,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,70,0.83,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,77,0.64,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,75,1.47,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,80,1.7,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,80,1.705,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,81,1.625,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,85,2.04,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,85,2.18,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,85,1.9649999999999999,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,90,2.34,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,90,2.1500000000000004,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,91,2.465,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,95,3.04,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,95,3.0,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,96,2.86,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,100,3.29,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,100,3.36,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,104,3.39,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,105,3.48,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,105,3.62,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,109,3.72,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,110,3.83,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,110,3.92,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,110,3.9749999999999996,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,115,4.62,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,115,4.22,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,115,4.27,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,120,4.54,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,120,4.59,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,120,4.734999999999999,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,125,4.73,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,125,4.75,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,126,5.13,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,131,5.51,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,135,6.05,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,135,5.96,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,141,5.845,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,140,5.779999999999999,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,140,6.225,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,145,5.955,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,145,5.965,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,145,6.71,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,151,7.14,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,156,7.5649999999999995,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,162,7.93,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,165,8.295,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,170,8.81,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_2,,171,8.54,193,85,101,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,177,8.82,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,175,8.72,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_0,,181,8.8,74,126,184,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
series_1,,181,8.825,156,167,185,Adjusted vs Unadjusted DBCFT Revenue,Scatter plot comparing adjusted DBCFT revenue with unadjusted DBCFT revenue by country,"Adjusted DBCFT Revenue, Percent of GDP","Unadjusted DBCFT Revenue, Percent of GDP",percent
