series,country,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label,value_unit
series_1,CAN,47,3.21,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,ESP,53,1.37,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,AUS,51,2.63,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,ESP,57,-0.26,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,ESP,55,1.37,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,KOR,61,0.48,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,KOR,60,1.665,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,NLD,66,0.48,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,NLD,65,2.66,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,BEL,71,1.67,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,NLD,70,1.67,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,BEL,73,2.165,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,BEL,75,1.67,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,CHE,79,0.99,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,CHE,77,1.37,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,SWE,83,1.67,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,CHE,81,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,SWE,87,1.67,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,SWE,86,1.67,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,AUT,92,-0.7,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,AUT,90,1.67,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,POL,96,1.96,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,POL,95,1.665,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,NOR,100,1.37,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,NOR,103,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,DNK,109,1.96,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,NOR,105,1.96,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,DNK,107,0.63,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,DNK,110,1.96,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,FIN,113,1.37,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,DNK,111,0.48,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,FIN,112,0.48,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,ISR,118,2.63,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,FIN,116,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,ISR,122,1.96,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,ISR,120,1.37,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,PRT,126,3.7,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,PRT,125,3.02,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,CZE,130,3.59,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,CZE,133,2.6100000000000003,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,CZE,135,3.22,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,GRC,139,3.35,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,GRC,137,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,GRC,140,3.35,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,NZL,143,3.5199999999999996,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,NZL,142,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,SVK,148,-0.7,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,NZL,146,3.58,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,CHL,153,3.59,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,SVK,152,3.59,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,SVK,150,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,CHL,156,3.4050000000000002,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,CHL,155,2.53,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,HUN,159,0.48,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,HUN,161,2.54,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,HUN,160,4.03,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,IRL,165,4.345,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,IRL,168,1.0,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,IRL,170,2.85,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,SVN,174,2.8,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,SVN,172,0.48,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,LTU,178,6.34,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,LTU,177,3.88,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,SVN,176,3.88,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,LTU,182,3.5,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,LUX,183,3.5,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,LTU,180,0.935,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,LUX,186,4.2,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,LUX,185,1.37,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,LVA,189,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,LVA,191,5.15,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,LVA,193,1.96,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_0,EST,195,6.16,185,95,114,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
series_1,EST,198,0.89,124,163,204,CIT and DBCFT Revenue by Country,Comparison of Corporate Income Tax (CIT) revenue versus Destination-Based Cash Flow Tax (DBCFT) revenue across countries,Countries,Percent of GDP,percent
