series,x_position,country,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label
series_0,42,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,43,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,44,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,45,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,46,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,47,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,48,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,49,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,50,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,51,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,52,,54.71698113207547,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,92,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,93,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,94,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,95,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,96,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,97,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,98,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_0,99,,75.84905660377359,217,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,5,,51.698113207547166,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,6,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,7,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,8,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,9,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,10,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,11,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,12,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,13,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,14,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,15,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,16,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,17,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,18,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,19,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,20,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,21,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,22,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,23,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,24,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,25,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,26,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,27,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,28,,51.320754716981135,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,68,,96.98113207547169,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,69,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,70,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,71,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,72,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,73,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,74,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,75,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,76,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,77,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,78,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,79,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,80,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,81,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,82,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,83,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,84,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,85,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,86,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,87,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,88,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,89,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,90,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_1,91,,96.60377358490567,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_3,91,,76.22641509433963,112,105,120,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,28,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,29,,54.71698113207547,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,30,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,31,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,32,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,33,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,34,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,35,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,36,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,37,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,38,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,39,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,40,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,41,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,42,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,43,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,44,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,45,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,46,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,47,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,48,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,49,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,50,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,51,,54.339622641509436,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,52,,54.71698113207547,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,91,,75.84905660377359,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,92,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,93,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,94,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,95,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,96,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,97,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,98,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
series_4,99,,76.22641509433963,204,104,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP
