series,x_position,country,value_normalized,value,value_unit,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label
series_0,25,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,26,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,27,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,28,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,29,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,30,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,31,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,32,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,33,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,34,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,35,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,36,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,37,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,38,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,39,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,40,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,41,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,42,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,43,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,44,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,45,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,46,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,47,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,48,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,49,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,50,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,51,,58.18815331010453,58.18815331010453,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,59,,99.30313588850174,99.30313588850174,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,60,,80.8362369337979,80.8362369337979,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,61,,98.95470383275261,98.95470383275261,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,63,,100.0,100.0,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,64,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,65,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,66,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,67,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,68,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,69,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,70,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,71,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,72,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,73,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,74,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,75,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,76,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,77,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,78,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,79,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,80,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,81,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,82,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,83,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,84,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,85,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,86,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,87,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,88,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,89,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,90,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,91,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,92,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,93,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,94,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,95,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,96,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,97,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,98,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_0,99,,58.88501742160279,58.88501742160279,,156,149,152,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,0,,55.052264808362374,55.052264808362374,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,1,,62.36933797909408,62.36933797909408,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,2,,62.7177700348432,62.7177700348432,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,3,,62.7177700348432,62.7177700348432,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,4,,56.44599303135889,56.44599303135889,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,5,,56.09756097560976,56.09756097560976,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,6,,63.06620209059234,63.06620209059234,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,7,,56.09756097560976,56.09756097560976,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,8,,63.06620209059234,63.06620209059234,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,9,,56.44599303135889,56.44599303135889,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,10,,56.44599303135889,56.44599303135889,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,11,,64.11149825783971,64.11149825783971,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,12,,56.44599303135889,56.44599303135889,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,13,,56.09756097560976,56.09756097560976,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,14,,64.11149825783971,64.11149825783971,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,15,,64.11149825783971,64.11149825783971,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,16,,64.80836236933798,64.80836236933798,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,17,,64.80836236933798,64.80836236933798,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,18,,65.85365853658537,65.85365853658537,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,19,,56.44599303135889,56.44599303135889,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,20,,56.09756097560976,56.09756097560976,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,21,,67.59581881533101,67.59581881533101,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,22,,67.94425087108013,67.94425087108013,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,23,,67.59581881533101,67.59581881533101,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,24,,67.94425087108013,67.94425087108013,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,25,,56.09756097560976,56.09756097560976,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,26,,69.68641114982579,69.68641114982579,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,27,,70.03484320557492,70.03484320557492,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,28,,70.38327526132404,70.38327526132404,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,29,,70.03484320557492,70.03484320557492,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,30,,71.0801393728223,71.0801393728223,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,31,,72.12543554006969,72.12543554006969,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,32,,62.7177700348432,62.7177700348432,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,33,,73.5191637630662,73.5191637630662,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,34,,73.5191637630662,73.5191637630662,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,35,,74.56445993031359,74.56445993031359,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,36,,74.91289198606272,74.91289198606272,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,37,,75.26132404181185,75.26132404181185,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,38,,75.26132404181185,75.26132404181185,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,39,,76.30662020905923,76.30662020905923,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,40,,76.65505226480836,76.65505226480836,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,41,,79.79094076655052,79.79094076655052,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,42,,79.44250871080139,79.44250871080139,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,43,,81.53310104529616,81.53310104529616,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,44,,82.92682926829268,82.92682926829268,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,45,,87.10801393728222,87.10801393728222,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,46,,87.8048780487805,87.8048780487805,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,47,,100.0,100.0,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,48,,100.0,100.0,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,59,,98.60627177700349,98.60627177700349,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
series_1,60,,99.30313588850174,99.30313588850174,,179,194,210,Decline in MNE Tax Revenue by Country (Four Countries),Four-panel time series showing decline in MNE (Multinational Enterprise) tax revenue as percent of tax revenue,,
