series,country,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label,value_unit
series_1,,75,-3.265,178,196,215,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_0,,78,-7.62,177,27,45,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_1,,78,-3.93,178,196,215,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_0,,81,-6.5,177,27,45,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_1,,81,-4.32,178,196,215,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_1,,84,-4.79,178,196,215,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_0,,87,-6.37,177,27,45,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_1,,87,-5.1850000000000005,178,196,215,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_0,,90,-6.83,177,27,45,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
series_1,,90,-5.58,178,196,215,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change,unknown
