series,country,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label,value_unit
series_1,CAN,21,22.9,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,AUS,24,15.49,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,AUS,25,21.89,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ESP,27,16.16,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ESP,27,32.824999999999996,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,KOR,30,17.17,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,KOR,30,32.66,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NLD,33,18.18,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NLD,33,23.4,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,BEL,36,20.54,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,BEL,36,32.32,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHE,39,21.55,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHE,40,30.98,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SWE,42,22.9,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SWE,42,28.62,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,AUT,45,23.23,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,AUT,45,32.325,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NOR,50,23.57,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,POL,48,23.23,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NOR,50,28.96,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,POL,48,22.225,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,DNK,53,24.58,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NOR,51,23.740000000000002,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,DNK,53,34.68,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NOR,52,28.28,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,DNK,54,24.75,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,FIN,56,25.25,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,DNK,54,31.48,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,FIN,57,25.759999999999998,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ISR,59,25.93,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,FIN,57,33.67,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ISR,59,36.03,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,ISR,60,25.93,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,PRT,62,26.26,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,ISR,60,32.66,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,PRT,62,36.7,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CZE,65,28.96,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,PRT,63,25.925,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CZE,65,23.57,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,PRT,63,27.78,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CZE,66,28.96,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,GRC,68,29.97,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CZE,67,23.57,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,GRC,68,41.08,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,GRC,69,29.97,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NZL,71,29.97,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,GRC,69,28.955,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NZL,71,16.16,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,NZL,72,31.479999999999997,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVK,74,32.66,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,NZL,72,32.66,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVK,74,23.57,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHL,77,33.0,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVK,75,33.33,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHL,77,35.69,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVK,75,38.045,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,CHL,78,35.35,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,HUN,80,36.03,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,CHL,78,26.935000000000002,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,HUN,80,27.95,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,HUN,81,35.525000000000006,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,IRL,83,37.04,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,HUN,81,32.66,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,IRL,84,38.72,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVN,86,39.73,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,IRL,84,28.115000000000002,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVN,86,27.95,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LTU,89,46.46,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,SVN,87,44.11,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LTU,89,14.14,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,SVN,87,22.56,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LTU,90,50.84,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LUX,92,59.26,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LTU,90,32.66,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LUX,92,32.66,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LUX,93,67.34,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LVA,95,78.11,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LUX,94,23.57,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LVA,95,28.96,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,EST,98,87.88,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_0,LVA,96,83.0,78,133,189,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
series_1,LVA,96,30.134999999999998,175,29,49,Revenue-neutral Rate vs Current CIT Rate by Country,Comparison of revenue-neutral tax rates versus current Corporate Income Tax rates,Countries,Percent,percent
