series,country,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label,value_unit
series_3,,36,2.93,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,39,2.93,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,39,2.93,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,42,2.93,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,42,2.93,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_0,,57,4.71,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_0,,60,4.71,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_0,,63,4.71,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_0,,66,4.71,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_0,,69,4.71,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_0,,72,4.71,144,178,213,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,76,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,75,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,78,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,78,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,81,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,81,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,84,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,84,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,87,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,87,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,90,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,90,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_1,,93,3.83,216,140,149,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
series_3,,93,3.85,206,103,114,CIT and DBCFT Revenue: Resource-Rich vs Non-Resource-Rich Countries,Comparison of tax revenues between resource-rich and non-resource-rich countries,Country Type,Percent of GDP,percent
